지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
95,2022-01-01 05:20,-15.4,0,239,.1,1014,1035,84.9,0,0
95,2022-01-01 05:21,-15.4,0,251.5,.1,1014,1035,85.1,0,0
95,2022-01-01 05:22,-15.4,0,0,0,1014.1,1035.1,85.2,0,0
95,2022-01-01 05:23,-15.3,0,236.4,0,1014.1,1035.1,85.3,0,0
95,2022-01-01 05:24,-15.3,0,224.4,.3,1014.1,1035.1,85.4,0,0
95,2022-01-01 05:25,-15.3,0,206.8,.3,1014.1,1035.1,85.4,0,0
95,2022-01-01 05:26,-15.3,0,200,0,1014.1,1035.1,85.3,0,0
95,2022-01-01 05:27,-15.3,0,191,0,1014.1,1035.1,85.2,0,0
95,2022-01-01 05:28,-15.3,0,186.2,.1,1014.1,1035.1,85.4,0,0
95,2022-01-01 05:29,-15.3,0,0,0,1014.2,1035.2,85.4,0,0
95,2022-01-01 05:30,-15.3,0,0,0,1014.2,1035.2,85.3,0,0
95,2022-01-01 05:31,-15.4,0,142.3,0,1014.2,1035.2,85.2,0,0
95,2022-01-01 05:32,-15.4,0,110,.1,1014.2,1035.2,85.3,0,0
95,2022-01-01 05:33,-15.3,0,112.7,.3,1014.2,1035.2,85.6,0,0
95,2022-01-01 05:34,-15.3,0,121.3,.5,1014.3,1035.3,85.8,0,0
95,2022-01-01 05:35,-15.3,0,121.2,.6,1014.3,1035.3,85.4,0,0
95,2022-01-01 05:36,-15.5,0,114.1,.3,1014.3,1035.3,84.6,0,0
95,2022-01-01 05:37,-15.5,0,119.4,.3,1014.3,1035.3,84.6,0,0
95,2022-01-01 05:38,-15.5,0,93.2,.1,1014.3,1035.3,84.9,0,0
95,2022-01-01 05:39,-15.5,0,88.7,.1,1014.2,1035.2,84.8,0,0
95,2022-01-01 05:40,-15.6,0,83.2,.2,1014.2,1035.2,85,0,0
95,2022-01-01 05:41,-15.5,0,81.9,.4,1014.2,1035.2,85.2,0,0
95,2022-01-01 05:42,-15.5,0,57.1,0,1014.2,1035.2,85.3,0,0
95,2022-01-01 05:43,-15.6,0,37.3,.1,1014.2,1035.2,85,0,0
95,2022-01-01 05:44,-15.6,0,38.2,.1,1014.2,1035.2,84.9,0,0
95,2022-01-01 05:45,-15.7,0,44,.1,1014.2,1035.2,84.7,0,0
95,2022-01-01 05:46,-15.9,0,10.2,0,1014.2,1035.3,84.4,0,0
95,2022-01-01 05:47,-16,0,346,0,1014.2,1035.3,84,0,0
95,2022-01-01 05:48,-16.2,0,348.6,.5,1014.3,1035.4,83.9,0,0
95,2022-01-01 05:49,-16.3,0,352.5,.7,1014.3,1035.4,84.1,0,0
95,2022-01-01 05:50,-16.4,0,345.8,.8,1014.3,1035.4,84.6,0,0
95,2022-01-01 05:51,-16.4,0,334,.8,1014.3,1035.4,85.1,0,0
95,2022-01-01 05:52,-16.4,0,334.9,.7,1014.3,1035.4,85.7,0,0
95,2022-01-01 05:53,-16.3,0,324.8,.5,1014.3,1035.4,86.7,0,0
95,2022-01-01 05:54,-16.2,0,300.4,.6,1014.4,1035.5,87.5,0,0
95,2022-01-01 05:55,-16.2,0,295.1,.5,1014.4,1035.5,88.3,0,0
95,2022-01-01 05:56,-16.1,0,298,.4,1014.4,1035.5,88.6,0,0
95,2022-01-01 05:57,-16.1,0,325.4,.2,1014.3,1035.4,88.5,0,0
95,2022-01-01 05:58,-16.1,0,327.2,0,1014.3,1035.4,88.5,0,0
95,2022-01-01 05:59,-16.2,0,326.4,0,1014.3,1035.4,88.4,0,0
95,2022-01-01 06:00,-16.2,0,0,0,1014.3,1035.4,88.5,0,0
95,2022-01-01 06:01,-16.1,0,0,0,1014.3,1035.4,88.7,0,0
95,2022-01-01 06:02,-16.1,0,0,0,1014.3,1035.4,88.7,0,0
95,2022-01-01 06:03,-16.1,0,26.8,.1,1014.3,1035.4,88.6,0,0
95,2022-01-01 06:04,-16.1,0,45.9,.2,1014.3,1035.4,88.5,0,0
95,2022-01-01 06:05,-16.1,0,55.1,.2,1014.4,1035.5,88.5,0,0
95,2022-01-01 06:06,-16.1,0,61.3,.3,1014.4,1035.5,88.5,0,0
95,2022-01-01 06:07,-16.1,0,72,.3,1014.4,1035.5,88.6,0,0
95,2022-01-01 06:08,-16.1,0,81,.4,1014.4,1035.5,88.7,0,0
95,2022-01-01 06:09,-16,0,81.8,.5,1014.4,1035.5,89.2,0,0
95,2022-01-01 06:10,-16,0,77.2,.6,1014.4,1035.5,89.8,0,0
95,2022-01-01 06:11,-16,0,71,.6,1014.4,1035.5,89.3,0,0
95,2022-01-01 06:12,-16,0,65.1,.5,1014.4,1035.5,89,0,0
95,2022-01-01 06:13,-16,0,71,.2,1014.4,1035.5,89,0,0
95,2022-01-01 06:14,-16,0,76.2,0,1014.4,1035.5,89.2,0,0
95,2022-01-01 06:15,-16,0,77.1,.3,1014.4,1035.5,89.5,0,0
95,2022-01-01 06:16,-15.9,0,76.4,.3,1014.4,1035.5,89.4,0,0
95,2022-01-01 06:17,-16,0,64.8,.3,1014.4,1035.5,89.2,0,0
95,2022-01-01 06:18,-16,0,60.6,.3,1014.4,1035.5,89,0,0
95,2022-01-01 06:19,-16,0,48.9,.1,1014.4,1035.5,88.9,0,0
95,2022-01-01 06:20,-16,0,21.4,.1,1014.4,1035.5,89,0,0
95,2022-01-01 06:21,-16,0,35.6,.3,1014.3,1035.4,89,0,0
95,2022-01-01 06:22,-16,0,34.4,.2,1014.3,1035.4,89.3,0,0
95,2022-01-01 06:23,-16,0,37.3,.2,1014.3,1035.4,88.9,0,0
95,2022-01-01 06:24,-16,0,26.5,.4,1014.3,1035.4,88.6,0,0
95,2022-01-01 06:25,-16.1,0,18,.4,1014.3,1035.4,88.5,0,0
95,2022-01-01 06:26,-16.1,0,8.2,.6,1014.3,1035.4,88.5,0,0
95,2022-01-01 06:27,-16.2,0,17.4,.6,1014.2,1035.3,88.5,0,0
95,2022-01-01 06:28,-16.2,0,19.1,.7,1014.2,1035.3,88.6,0,0
95,2022-01-01 06:29,-16.2,0,24,.9,1014.2,1035.3,88.7,0,0
95,2022-01-01 06:30,-16.2,0,22.3,.9,1014.1,1035.2,88.9,0,0
95,2022-01-01 06:31,-16.2,0,19.3,1.1,1014.1,1035.2,89,0,0
95,2022-01-01 06:32,-16.2,0,19,1.1,1014.1,1035.2,89,0,0
95,2022-01-01 06:33,-16.2,0,11.8,.9,1014.1,1035.2,89.2,0,0
95,2022-01-01 06:34,-16.3,0,8.9,1.2,1014,1035.1,89.2,0,0
95,2022-01-01 06:35,-16.3,0,11.2,1.1,1014.1,1035.2,89.1,0,0
95,2022-01-01 06:36,-16.3,0,18.9,1.1,1014,1035.1,89.1,0,0
95,2022-01-01 06:37,-16.4,0,17,1.1,1014,1035.1,89,0,0
95,2022-01-01 06:38,-16.4,0,14,.9,1014,1035.1,89.2,0,0
95,2022-01-01 06:39,-16.4,0,3.1,1,1014,1035.1,89.3,0,0
95,2022-01-01 06:40,-16.4,0,2.3,.9,1014,1035.1,89.3,0,0
95,2022-01-01 06:41,-16.5,0,7.1,.9,1014,1035.1,89.4,0,0
95,2022-01-01 06:42,-16.5,0,13.2,1,1014,1035.1,89.5,0,0
95,2022-01-01 06:43,-16.5,0,15.4,1.2,1013.9,1035,89.6,0,0
95,2022-01-01 06:44,-16.5,0,24.7,.9,1013.9,1035,89.9,0,0
95,2022-01-01 06:45,-16.5,0,28,1,1013.9,1035,90,0,0
95,2022-01-01 06:46,-16.4,0,26.3,1.2,1013.9,1035,90,0,0
95,2022-01-01 06:47,-16.4,0,21.9,1,1013.9,1035,90.2,0,0
95,2022-01-01 06:48,-16.4,0,15.3,.8,1013.9,1035,90.3,0,0
95,2022-01-01 06:49,-16.3,0,8.2,.3,1013.9,1035,90.3,0,0
95,2022-01-01 06:50,-16.3,0,4.2,.2,1013.9,1035,90.3,0,0
95,2022-01-01 06:51,-16.3,0,14.3,.2,1013.9,1035,90.4,0,0
95,2022-01-01 06:52,-16.2,0,354.9,.3,1013.9,1035,90.6,0,0
95,2022-01-01 06:53,-16.2,0,353.2,.2,1013.9,1035,90.5,0,0
95,2022-01-01 06:54,-16.1,0,342.8,.2,1013.9,1035,90.4,0,0
95,2022-01-01 06:55,-16.1,0,330.2,.3,1013.9,1035,90.1,0,0
95,2022-01-01 06:56,-16.1,0,328.9,.5,1013.9,1035,90,0,0
95,2022-01-01 06:57,-16,0,299.4,.5,1013.9,1035,90,0,0
95,2022-01-01 06:58,-15.9,0,276.9,.6,1013.9,1035,90.2,0,0
95,2022-01-01 06:59,-15.8,0,272.5,.7,1013.9,1035,89.9,0,0
95,2022-01-01 07:00,-15.8,0,265.9,.8,1013.9,1035,89.4,0,0
95,2022-01-01 07:01,-15.7,0,264.1,.8,1013.9,1034.9,89,0,0
95,2022-01-01 07:02,-15.7,0,263.7,.8,1014,1035,88.6,0,0
95,2022-01-01 07:03,-15.7,0,267.7,1.2,1013.9,1034.9,88.3,0,0
95,2022-01-01 07:04,-15.7,0,273,1,1013.9,1034.9,88.6,0,0
95,2022-01-01 07:05,-15.6,0,277.6,1.6,1013.9,1034.9,89,0,0
95,2022-01-01 07:06,-15.7,0,265.5,1.4,1013.9,1034.9,89.2,0,0
95,2022-01-01 07:07,-15.6,0,270.5,.8,1013.9,1034.9,89.5,0,0
95,2022-01-01 07:08,-15.6,0,243.6,.7,1013.9,1034.9,89.6,0,0
95,2022-01-01 07:09,-15.7,0,236.3,.9,1014,1035,89.4,0,0
95,2022-01-01 07:10,-15.7,0,227.7,.8,1014,1035,89.4,0,0
95,2022-01-01 07:11,-15.7,0,209.1,.6,1013.9,1034.9,89.5,0,0
95,2022-01-01 07:12,-15.8,0,208.5,.5,1013.9,1035,89.5,0,0
95,2022-01-01 07:13,-15.7,0,197.9,.8,1013.9,1034.9,89.9,0,0
95,2022-01-01 07:14,-15.7,0,204.9,.8,1013.9,1034.9,90.2,0,0
95,2022-01-01 07:15,-15.7,0,197.1,.8,1013.9,1034.9,90.3,0,0
95,2022-01-01 07:16,-15.7,0,196.4,.7,1013.9,1034.9,90.3,0,0
95,2022-01-01 07:17,-15.6,0,176.3,.5,1013.9,1034.9,90.4,0,0
95,2022-01-01 07:18,-15.6,0,167.4,.4,1013.9,1034.9,90.5,0,0
95,2022-01-01 07:19,-15.6,0,176.5,.6,1013.9,1034.9,90.4,0,0
95,2022-01-01 07:20,-15.6,0,170.6,.7,1014,1035,90.4,0,0
95,2022-01-01 07:21,-15.5,0,152.5,.5,1014,1035,90.4,0,0
95,2022-01-01 07:22,-15.5,0,180.7,.4,1014,1035,90.4,0,0
95,2022-01-01 07:23,-15.5,0,167.4,.3,1014,1035,90.2,0,0
95,2022-01-01 07:24,-15.5,0,193.4,.3,1014,1035,90,0,0
95,2022-01-01 07:25,-15.5,0,175.6,.2,1014,1035,90,0,0
95,2022-01-01 07:26,-15.5,0,173.4,.1,1014,1035,90,0,0
95,2022-01-01 07:27,-15.5,0,121.9,.1,1014,1035,89.9,0,0
95,2022-01-01 07:28,-15.6,0,69,0,1014.1,1035.1,89.6,0,0
95,2022-01-01 07:29,-15.6,0,330.4,0,1014.1,1035.1,89.7,0,0
95,2022-01-01 07:30,-15.5,0,235.4,.3,1014.2,1035.2,90,0,0
95,2022-01-01 07:31,-15.5,0,210.9,.3,1014.2,1035.2,90,0,0
95,2022-01-01 07:32,-15.5,0,191.1,.3,1014.2,1035.2,89.8,0,0
95,2022-01-01 07:33,-15.5,0,206,.2,1014.2,1035.2,89.7,0,0
95,2022-01-01 07:34,-15.5,0,206.4,0,1014.2,1035.2,89.6,0,0
95,2022-01-01 07:35,-15.5,0,0,0,1014.2,1035.2,89.6,0,0
95,2022-01-01 07:36,-15.5,0,0,0,1014.2,1035.2,89.5,0,0
95,2022-01-01 07:37,-15.5,0,0,0,1014.2,1035.2,89.6,0,0
95,2022-01-01 07:38,-15.5,0,0,0,1014.2,1035.2,89.6,0,0
95,2022-01-01 07:39,-15.6,0,350,.1,1014.2,1035.2,89.2,0,0
95,2022-01-01 07:40,-15.7,0,345.3,.4,1014.2,1035.2,89.1,0,0
95,2022-01-01 07:41,-15.8,0,342.6,.5,1014.2,1035.3,89.1,0,0
95,2022-01-01 07:42,-15.9,0,339.5,.4,1014.2,1035.3,89.2,0,0
95,2022-01-01 07:43,-16,0,348.8,.3,1014.2,1035.3,89.2,0,0
95,2022-01-01 07:44,-16,0,336.6,.4,1014.2,1035.3,89.5,0,0
95,2022-01-01 07:45,-16.1,0,320.9,.4,1014.3,1035.4,89.7,0,0
95,2022-01-01 07:46,-16.1,0,309.7,.5,1014.3,1035.4,90,0,0
95,2022-01-01 07:47,-16.1,0,323.8,.4,1014.3,1035.4,90.1,0,0
95,2022-01-01 07:48,-16.2,0,327.1,.4,1014.3,1035.4,90.2,0,0
95,2022-01-01 07:49,-16.2,0,335.1,.6,1014.3,1035.4,90.4,0,0
95,2022-01-01 07:50,-16.2,0,328.5,.7,1014.3,1035.4,90.4,0,0
95,2022-01-01 07:51,-16.3,0,329.9,.8,1014.3,1035.4,90.4,0,0
95,2022-01-01 07:52,-16.3,0,326.5,.8,1014.3,1035.4,90.7,0,0
95,2022-01-01 07:53,-16.3,0,335.1,.6,1014.3,1035.4,91,0,0
95,2022-01-01 07:54,-16.3,0,355.8,.6,1014.3,1035.4,91.3,0,0
95,2022-01-01 07:55,-16.2,0,6,.5,1014.3,1035.4,91.4,0,0
95,2022-01-01 07:56,-16.2,0,14,.4,1014.3,1035.4,91.5,0,0
95,2022-01-01 07:57,-16.2,0,22.8,.3,1014.3,1035.4,91.7,0,0
95,2022-01-01 07:58,-16.2,0,49.1,.1,1014.3,1035.4,91.7,0,0
95,2022-01-01 07:59,-16.2,0,53.9,.3,1014.3,1035.4,91.7,0,0
95,2022-01-01 08:00,-16.2,0,72.6,.3,1014.3,1035.4,91.7,0,0
95,2022-01-01 08:01,-16.2,0,67.2,.5,1014.3,1035.4,91.9,0,0
95,2022-01-01 08:02,-16.1,0,58.4,.5,1014.3,1035.4,91.9,0,0
95,2022-01-01 08:03,-16.2,0,53.3,.6,1014.3,1035.4,91.7,0,0
95,2022-01-01 08:04,-16.2,0,51.9,.6,1014.3,1035.4,91.7,0,0
95,2022-01-01 08:05,-16.2,0,54,.5,1014.3,1035.4,91.7,0,0
95,2022-01-01 08:06,-16.1,0,55.7,.6,1014.3,1035.4,92,0,0
95,2022-01-01 08:07,-16.1,0,60.1,.5,1014.3,1035.4,92,0,0
95,2022-01-01 08:08,-16.1,0,68.5,.4,1014.3,1035.4,92.1,0,0
95,2022-01-01 08:09,-16,0,84.5,.4,1014.3,1035.4,92.1,0,0
95,2022-01-01 08:10,-16,0,96.3,.6,1014.3,1035.4,92.2,0,0
95,2022-01-01 08:11,-15.9,0,106.2,.5,1014.3,1035.4,92.1,0,0
95,2022-01-01 08:12,-15.9,0,85,.2,1014.3,1035.4,91.9,0,0
95,2022-01-01 08:13,-15.9,0,79.1,.3,1014.3,1035.4,91.5,0,0
95,2022-01-01 08:14,-15.8,0,75,.3,1014.3,1035.4,91.2,0,0
95,2022-01-01 08:15,-15.8,0,75.3,.3,1014.3,1035.4,91,0,0
95,2022-01-01 08:16,-15.8,0,81.3,.1,1014.3,1035.4,90.9,0,0
95,2022-01-01 08:17,-15.8,0,77.3,.1,1014.3,1035.4,90.6,0,0
95,2022-01-01 08:18,-15.8,0,0,0,1014.4,1035.5,90.5,0,0
95,2022-01-01 08:19,-15.8,0,349.9,0,1014.4,1035.5,90.5,0,0
95,2022-01-01 08:20,-15.7,0,340.4,.4,1014.4,1035.5,90.5,0,0
95,2022-01-01 08:21,-15.7,0,340,.6,1014.4,1035.5,90.3,0,0
95,2022-01-01 08:22,-15.7,0,349.7,.3,1014.4,1035.5,90.2,0,0
95,2022-01-01 08:23,-15.8,0,341.6,.3,1014.4,1035.5,90.2,0,0
95,2022-01-01 08:24,-15.8,0,343.9,.3,1014.5,1035.6,90.2,0,0
95,2022-01-01 08:25,-15.8,0,1.7,.2,1014.5,1035.6,90.3,0,0
95,2022-01-01 08:26,-15.8,0,21.4,.2,1014.4,1035.5,90.4,0,0
95,2022-01-01 08:27,-15.8,0,34.1,.2,1014.4,1035.5,90.2,0,0
95,2022-01-01 08:28,-15.7,0,31.9,0,1014.4,1035.5,90.1,0,0
95,2022-01-01 08:29,-15.7,0,0,0,1014.4,1035.5,90,0,0
95,2022-01-01 08:30,-15.7,0,0,0,1014.4,1035.5,89.7,0,0
95,2022-01-01 08:31,-15.7,0,0,0,1014.4,1035.5,89.5,,
95,2022-01-01 08:32,-15.7,0,0,0,1014.5,1035.6,89.5,,
95,2022-01-01 08:33,-15.7,0,0,0,1014.5,1035.6,89.5,.01,134
95,2022-01-01 08:34,-15.7,0,57.6,0,1014.5,1035.6,89.6,.01,194
95,2022-01-01 08:35,-15.6,0,113.6,0,1014.5,1035.5,89.6,.02,253
95,2022-01-01 08:36,-15.6,0,109.4,0,1014.5,1035.5,89.6,.02,314
95,2022-01-01 08:37,-15.6,0,79.6,.1,1014.5,1035.5,89.7,.03,374
95,2022-01-01 08:38,-15.5,0,74.2,.2,1014.5,1035.5,89.9,.03,433
95,2022-01-01 08:39,-15.5,0,86.3,.1,1014.5,1035.5,89.8,.05,493
95,2022-01-01 08:40,-15.4,0,54.6,.2,1014.5,1035.5,89.6,.05,553
95,2022-01-01 08:41,-15.4,0,83.8,.1,1014.5,1035.5,89.3,.07,613
95,2022-01-01 08:42,-15.4,0,0,0,1014.5,1035.5,89.3,.07,673
95,2022-01-01 08:43,-15.3,0,0,0,1014.5,1035.6,89.3,.07,733
95,2022-01-01 08:44,-15.2,0,0,0,1014.5,1035.5,89.5,.09,793
95,2022-01-01 08:45,-15.2,0,0,0,1014.5,1035.5,89.6,.1,853
95,2022-01-01 08:46,-15.1,0,0,0,1014.5,1035.5,89.7,.1,913
95,2022-01-01 08:47,-15,0,0,0,1014.5,1035.5,89.3,.1,973
95,2022-01-01 08:48,-14.9,0,0,0,1014.5,1035.5,88.9,.11,1033
95,2022-01-01 08:49,-14.8,0,0,0,1014.5,1035.5,88.4,.12,1094
95,2022-01-01 08:50,-14.7,0,0,0,1014.4,1035.4,87.8,.14,1154
95,2022-01-01 08:51,-14.6,0,0,0,1014.4,1035.4,87.1,.15,1214
95,2022-01-01 08:52,-14.5,0,0,0,1014.4,1035.4,86.4,.15,1274
95,2022-01-01 08:53,-14.5,0,0,0,1014.4,1035.4,85.8,.17,1334
95,2022-01-01 08:54,-14.4,0,315.6,.1,1014.4,1035.4,85.6,.18,1394
95,2022-01-01 08:55,-14.3,0,347.2,.2,1014.4,1035.4,85.2,.18,1453
95,2022-01-01 08:56,-14.3,0,335.9,.2,1014.4,1035.4,85.1,.2,1514
95,2022-01-01 08:57,-14.2,0,353.3,.3,1014.4,1035.3,84.6,.2,1574
95,2022-01-01 08:58,-14.1,0,6.8,.3,1014.4,1035.3,84.1,.21,1634
95,2022-01-01 08:59,-14,0,5.9,.6,1014.4,1035.3,83.8,.23,1694
95,2022-01-01 09:00,-13.9,0,333.2,.3,1014.4,1035.3,83.4,.23,1754
95,2022-01-01 09:01,-13.9,0,282.3,.3,1014.3,1035.2,83,.25,1814
95,2022-01-01 09:02,-13.9,0,281.1,.1,1014.3,1035.2,82.3,.25,1874
95,2022-01-01 09:03,-13.9,0,300,.1,1014.3,1035.2,82.9,.27,1934
95,2022-01-01 09:04,-13.8,0,301,.1,1014.3,1035.2,82.9,.28,1994
95,2022-01-01 09:05,-13.7,0,315,.3,1014.4,1035.3,82.5,.28,2054
95,2022-01-01 09:06,-13.7,0,352.5,.2,1014.4,1035.3,81.9,.31,2114
95,2022-01-01 09:07,-13.6,0,342,.1,1014.4,1035.3,80.9,.31,2174
95,2022-01-01 09:08,-13.5,0,338.2,.1,1014.4,1035.3,80.6,.33,2234
95,2022-01-01 09:09,-13.5,0,218.2,.2,1014.3,1035.2,80.3,.34,2294
95,2022-01-01 09:10,-13.6,0,200.5,.4,1014.3,1035.2,79.1,.36,2354
95,2022-01-01 09:11,-13.5,0,221.3,.3,1014.3,1035.2,78.7,.37,2413
95,2022-01-01 09:12,-13.5,0,207,.2,1014.3,1035.2,78,.37,2473
95,2022-01-01 09:13,-13.4,0,220,.2,1014.3,1035.2,77.9,.38,2534
95,2022-01-01 09:14,-13.4,0,199.8,.2,1014.4,1035.3,77.2,.4,2594
95,2022-01-01 09:15,-13.3,0,177.5,.2,1014.4,1035.3,76.7,.41,2653
95,2022-01-01 09:16,-13.2,0,190.1,.5,1014.4,1035.3,76.6,.43,2713
95,2022-01-01 09:17,-13.3,0,214.9,.7,1014.4,1035.3,76.2,.44,2773
95,2022-01-01 09:18,-13.3,0,225.2,.9,1014.4,1035.3,76.7,.46,2833
95,2022-01-01 09:19,-13.2,0,216.8,1,1014.4,1035.3,77.9,.47,2893
95,2022-01-01 09:20,-13.3,0,211.3,.9,1014.4,1035.3,78.1,.49,2953
95,2022-01-01 09:21,-13.3,0,214.6,.6,1014.4,1035.3,78.3,.5,3013
95,2022-01-01 09:22,-13.3,0,192.7,.5,1014.4,1035.3,78.6,.51,3073
95,2022-01-01 09:23,-13.2,0,176.1,.5,1014.3,1035.2,78.7,.52,3133
95,2022-01-01 09:24,-13.1,0,152,.6,1014.3,1035.1,78.6,.55,3193
95,2022-01-01 09:25,-13,0,134.7,.9,1014.3,1035.1,78.5,.56,3253
95,2022-01-01 09:26,-13,0,138.8,.8,1014.3,1035.1,77.4,.57,3313
95,2022-01-01 09:27,-13.1,0,134.3,.8,1014.3,1035.1,77,.58,3374
95,2022-01-01 09:28,-13.1,0,148.7,.6,1014.3,1035.1,77.2,.61,3434
95,2022-01-01 09:29,-13.1,0,163.5,.7,1014.3,1035.1,77.2,.62,3494
95,2022-01-01 09:30,-13,0,172.7,.8,1014.4,1035.2,77.4,.63,3554
95,2022-01-01 09:31,-13,0,165.7,.6,1014.3,1035.1,77.1,.66,3614
95,2022-01-01 09:32,-12.9,0,175.5,.4,1014.3,1035.1,77.8,.67,3674
95,2022-01-01 09:33,-12.8,0,172.4,.2,1014.3,1035.1,78.8,.68,3733
95,2022-01-01 09:34,-12.6,0,209.3,.4,1014.4,1035.2,78.8,.69,3794
95,2022-01-01 09:35,-12.6,0,212.2,.5,1014.4,1035.2,78,.72,3854
95,2022-01-01 09:36,-12.6,0,221.8,.5,1014.4,1035.2,76.8,.74,3914
95,2022-01-01 09:37,-12.6,0,228.5,.4,1014.4,1035.2,76.2,.75,3974
95,2022-01-01 09:38,-12.5,0,209.3,.2,1014.4,1035.2,75.9,.76,4034
95,2022-01-01 09:39,-12.4,0,160.1,.3,1014.4,1035.2,75.8,.79,4094
95,2022-01-01 09:40,-12.4,0,161.6,.6,1014.4,1035.2,74.9,.8,4154
95,2022-01-01 09:41,-12.4,0,184,.7,1014.4,1035.2,74.6,.81,4214
95,2022-01-01 09:42,-12.3,0,169,.7,1014.4,1035.2,75.2,.83,4274
95,2022-01-01 09:43,-12.3,0,165.9,.8,1014.4,1035.2,74.5,.86,4334
95,2022-01-01 09:44,-12.2,0,176.1,.6,1014.3,1035.1,74.5,.87,4394
95,2022-01-01 09:45,-12.1,0,164.3,.5,1014.4,1035.2,74.9,.88,4454
95,2022-01-01 09:46,-12,0,170.7,.5,1014.4,1035.2,74.9,.91,4514
95,2022-01-01 09:47,-11.9,0,220.4,.1,1014.4,1035.1,74.2,.93,4574
95,2022-01-01 09:48,-11.8,0,208,.5,1014.4,1035.1,74.8,.93,4634
95,2022-01-01 09:49,-11.8,0,223.2,.6,1014.4,1035.1,73.1,.95,4694
95,2022-01-01 09:50,-11.8,0,255.9,.6,1014.4,1035.1,71.5,.98,4754
95,2022-01-01 09:51,-11.8,0,275,.5,1014.4,1035.1,70.1,1,4814
95,2022-01-01 09:52,-11.8,0,239.1,.5,1014.4,1035.1,69.2,1.01,4873
95,2022-01-01 09:53,-11.7,0,248.5,.4,1014.5,1035.2,69.4,1.03,4933
95,2022-01-01 09:54,-11.6,0,201.3,.2,1014.5,1035.2,69.3,1.05,4994
95,2022-01-01 09:55,-11.5,0,210.9,.4,1014.5,1035.2,70.4,1.07,5053
95,2022-01-01 09:56,-11.3,0,210,.2,1014.5,1035.2,71.6,1.09,5113
95,2022-01-01 09:57,-11.1,0,200.6,.5,1014.5,1035.2,70.6,1.11,5173
95,2022-01-01 09:58,-11.2,0,188.8,.3,1014.5,1035.2,69.1,1.12,5233
95,2022-01-01 09:59,-11.2,0,201.6,.3,1014.4,1035.1,68.7,1.14,5293
95,2022-01-01 10:00,-11.3,0,233.4,.2,1014.4,1035.1,67.8,1.16,5353
95,2022-01-01 10:01,-11.3,0,218.9,.2,1014.4,1035.1,66.8,1.19,5413
95,2022-01-01 10:02,-11.3,0,147.3,.2,1014.4,1035.1,67.7,1.21,5473
95,2022-01-01 10:03,-11.2,0,172,.2,1014.4,1035.1,68.2,1.23,5533
95,2022-01-01 10:04,-11,0,202,.4,1014.4,1035.1,69.5,1.25,5593
95,2022-01-01 10:05,-11,0,209.2,.5,1014.5,1035.2,68.9,1.26,5653
95,2022-01-01 10:06,-10.8,0,184.7,.3,1014.5,1035.2,69.7,1.28,5713
95,2022-01-01 10:07,-10.9,0,142.9,.4,1014.5,1035.2,68,1.3,5773
95,2022-01-01 10:08,-11,0,135.6,.2,1014.5,1035.2,65.4,1.33,5834
95,2022-01-01 10:09,-11,0,146.8,.6,1014.5,1035.2,65,1.35,5894
95,2022-01-01 10:10,-10.8,0,139.2,.9,1014.5,1035.2,65,1.37,5954
95,2022-01-01 10:11,-10.8,0,104,1.1,1014.5,1035.2,64.2,1.38,6014
95,2022-01-01 10:12,-10.7,0,107,.9,1014.5,1035.1,64,1.4,6074
95,2022-01-01 10:13,-10.7,0,103.5,1.1,1014.5,1035.1,62.9,1.44,6133
95,2022-01-01 10:14,-10.7,0,88.5,.9,1014.5,1035.1,62.6,1.46,6193
95,2022-01-01 10:15,-10.7,0,73.7,.9,1014.5,1035.1,62,1.48,6253
95,2022-01-01 10:16,-10.7,0,66.2,.6,1014.5,1035.1,61.6,1.5,6314
95,2022-01-01 10:17,-10.7,0,108.4,.5,1014.5,1035.1,62,1.51,6374
95,2022-01-01 10:18,-10.6,0,137.9,.2,1014.5,1035.1,62.4,1.53,6434
95,2022-01-01 10:19,-10.6,0,148.4,.2,1014.4,1035,60.9,1.55,6494
95,2022-01-01 10:20,-10.6,0,142.5,.5,1014.5,1035.1,60.7,1.59,6554
95,2022-01-01 10:21,-10.4,0,83.7,.5,1014.4,1035,61.6,1.61,6614
95,2022-01-01 10:22,-10.1,0,22.9,.8,1014.5,1035.1,62.4,1.62,6674
95,2022-01-01 10:23,-9.9,0,351.8,.5,1014.4,1035,61.8,1.64,6734
95,2022-01-01 10:24,-9.9,0,323.8,.2,1014.4,1035,60.1,1.67,6794
95,2022-01-01 10:25,-9.9,0,337.5,.5,1014.5,1035.1,61,1.7,6854
95,2022-01-01 10:26,-9.7,0,114.7,.7,1014.4,1035,62.9,1.72,6914
95,2022-01-01 10:27,-9.8,0,89.3,.8,1014.4,1035,61.4,1.74,6974
95,2022-01-01 10:28,-9.7,0,13,.7,1014.5,1035.1,61,1.76,7034
95,2022-01-01 10:29,-9.6,0,55.5,.5,1014.5,1035.1,61,1.78,7094
95,2022-01-01 10:30,-9.6,0,266.7,.2,1014.5,1035.1,59.9,1.8,7154
95,2022-01-01 10:31,-9.7,0,297,.4,1014.5,1035.1,59.5,1.83,7214
95,2022-01-01 10:32,-9.5,0,9.5,.8,1014.5,1035.1,59.9,1.86,7274
